,Created Date,Closed Date,Agency Name,Complaint Type,Status,Street Name,Location Type,Borough,Latitude,Longitude,created_timestamp,created_hour,created_month,created_day
29522,04/26/2015 11:00:42 AM,,Department of Parks and Recreation,New Tree Request,Assigned,FOREST AVENUE,Street,STATEN ISLAND,40.63066075178234,-74.0903018156543,1430035242.0,11,4,6
1615008,04/12/2015 11:52:52 AM,04/12/2015 11:45:00 AM,Department of Transportation,Street Condition,Closed,8 AVENUE,,MANHATTAN,40.82187886641547,-73.94263187218912,1428828772.0,11,4,6
65696,04/27/2015 05:50:18 PM,,Department of Health and Mental Hygiene,Indoor Air Quality,Open,215 STREET,3+ Family Apartment Building,QUEENS,40.784120467022056,-73.77656861536697,1430103018.0,5,4,0
2070999,04/01/2015 08:01:56 AM,04/01/2015 08:49:17 AM,New York City Police Department,Noise - Residential,Closed,CASANOVA STREET,Residential Building/House,BRONX,40.8122750685634,-73.8897417617991,1427864516.0,8,4,2
836400,04/15/2015 12:00:00 AM,06/05/2015 12:00:00 AM,Department of Housing Preservation and Development,PLUMBING,Closed,144 AVENUE,RESIDENTIAL BUILDING,QUEENS,40.668789096153176,-73.76870002208159,1429088400.0,12,4,2
1258204,04/04/2015 05:59:03 PM,04/07/2015 11:03:54 AM,Department of Consumer Affairs,Consumer Complaint,Closed,MADISON AVENUE,,MANHATTAN,40.74409549811215,-73.98561877658392,1428116343.0,5,4,5
1367000,04/01/2015 09:45:55 AM,,Department of Parks and Recreation,Dead Tree,Assigned,EAST 238 STREET,Street,BRONX,40.8999662138759,-73.86453921792862,1427870755.0,9,4,2
15626,04/09/2015 11:24:10 AM,04/13/2015 08:01:15 AM,Department of Transportation,Broken Parking Meter,Closed,,Street,MANHATTAN,40.73273021110799,-73.99381550499122,1428567850.0,11,4,3
1384569,04/27/2015 08:58:00 AM,04/23/2015 08:58:00 AM,Department of Transportation,Street Light Condition,Pending,,,BROOKLYN,40.682423361076395,-73.97068366725591,1430114280.0,8,4,0
1610262,04/09/2015 04:37:00 PM,04/03/2015 01:10:00 AM,Department of Transportation,Street Light Condition,Pending,,,STATEN ISLAND,40.56762869788096,-74.11261150242227,1428543420.0,4,4,3
1389538,04/13/2015 05:23:00 PM,04/14/2015 02:35:00 AM,Department of Environmental Protection,Sewer,Closed,LIBERTY AVE,,QUEENS,40.68032366574132,-73.8443805594682,1428891780.0,5,4,0
2070130,04/01/2015 12:39:01 AM,04/01/2015 07:20:44 AM,New York City Police Department,Noise - Residential,Closed,OCEAN PARKWAY,Residential Building/House,BROOKLYN,40.650230704606685,-73.9742006695313,1427881141.0,12,4,2
2072899,04/04/2015 11:49:27 PM,04/05/2015 02:42:58 AM,New York City Police Department,Noise - Residential,Closed,JESUP PLACE,Residential Building/House,BRONX,40.84221221386234,-73.92038362233829,1428137367.0,11,4,5
1406457,04/28/2015 10:53:00 AM,07/17/2015 10:05:00 AM,Department of Transportation,Traffic Signal Condition,Closed,,,MANHATTAN,,,1430207580.0,10,4,1
1614965,04/13/2015 06:36:35 PM,05/02/2015 08:10:00 AM,Department of Transportation,Street Condition,Closed,BEDFORD AVENUE,,STATEN ISLAND,40.576080586477396,-74.09686958720454,1428896195.0,6,4,0
1632943,04/21/2015 07:37:00 AM,04/27/2015 06:30:00 AM,Department of Environmental Protection,Noise,Closed,SENATOR ST,,BROOKLYN,40.635472872978475,-74.0215313175372,1429591020.0,7,4,1
1643411,04/28/2015 09:51:00 AM,05/07/2015 12:00:00 PM,A - Brooklyn,Dirty Conditions,Closed,,Sidewalk,BROOKLYN,40.6673741037703,-73.9878053406249,1430203860.0,9,4,1
1609247,04/09/2015 05:55:00 PM,04/09/2015 05:55:00 PM,Department of Environmental Protection,Water System,Closed,,,BROOKLYN,40.65691583055288,-73.95313919253645,1428548100.0,5,4,3
1610525,04/09/2015 12:10:37 PM,04/09/2015 12:10:37 PM,Department of Buildings,General Construction/Plumbing,Closed,164 STREET,,QUEENS,40.755686016745365,-73.80274968464323,1428570637.0,12,4,3
1056736,04/21/2015 01:11:10 PM,04/23/2015 10:04:11 AM,Department of Consumer Affairs,Consumer Complaint,Closed,,,MANHATTAN,40.83842627427918,-73.94168881621688,1429567870.0,1,4,1
1641812,04/26/2015 10:37:00 PM,05/04/2015 09:50:00 PM,Department of Transportation,Street Light Condition,Closed,149 ST W,,MANHATTAN,,,1430033820.0,10,4,6
290552,04/27/2015 12:00:00 AM,04/28/2015 12:00:00 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,EAST  180 STREET,RESIDENTIAL BUILDING,BRONX,40.85241741843912,-73.89975305493228,1430125200.0,12,4,0
54451,04/13/2015 08:57:26 PM,04/13/2015 11:40:33 PM,New York City Police Department,Illegal Parking,Closed,UNION AVENUE,Street/Sidewalk,BROOKLYN,40.716070645155824,-73.95193604487756,1428904646.0,8,4,0
117867,04/27/2015 10:24:29 AM,04/27/2015 12:01:01 PM,Department of Housing Preservation and Development,HPD Literature Request,Closed,,,Unspecified,,,1430119469.0,10,4,0
283777,04/22/2015 12:00:00 AM,04/23/2015 12:00:00 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,NEWKIRK AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.6397142092414,-73.95298912883376,1429693200.0,12,4,2
1593556,04/01/2015 07:17:40 AM,04/08/2015 01:05:00 PM,Department of Transportation,Street Condition,Closed,JEWEL AVENUE,,QUEENS,40.72534709500784,-73.83909818770928,1427861860.0,7,4,2
287446,04/23/2015 11:39:00 AM,04/23/2015 12:00:00 PM,BCC - Brooklyn South,Missed Collection (All Materials),Closed,CONEY ISLAND AVENUE,Sidewalk,BROOKLYN,40.62338697645086,-73.964924283854,1429778340.0,11,4,3
1362236,04/27/2015 05:26:22 PM,03/12/2016 03:18:50 PM,Department of Parks and Recreation,New Tree Request,Closed,ST JOHN PLACE,Street,BROOKLYN,40.67083145448564,-73.93531772549785,1430101582.0,5,4,0
288962,04/24/2015 07:19:40 AM,04/24/2015 11:02:51 AM,New York City Police Department,Blocked Driveway,Closed,HERKIMER STREET,Street/Sidewalk,BROOKLYN,40.678762770060175,-73.93341364266972,1429849180.0,7,4,4
1060216,04/06/2015 04:41:04 PM,04/07/2015 09:38:26 AM,DOB Inspections - Queens,Construction,Closed,256 STREET,Street Address,QUEENS,40.66004117326415,-73.72839095500956,1428284464.0,4,4,0
1595043,04/02/2015 01:43:00 PM,04/08/2015 10:31:00 AM,Department of Environmental Protection,Noise,Closed,W 114 ST,,MANHATTAN,,,1427928180.0,1,4,3
1596316,04/02/2015 08:15:00 AM,03/31/2015 08:15:00 AM,Department of Transportation,Street Light Condition,Pending,,,BROOKLYN,40.625071483235466,-73.98771940727147,1427951700.0,8,4,3
719012,04/15/2015 12:00:00 AM,04/27/2015 12:00:00 AM,Department of Housing Preservation and Development,SAFETY,Closed,GRAND CONCOURSE,RESIDENTIAL BUILDING,BRONX,40.845929223668975,-73.91009630432157,1429088400.0,12,4,2
1643638,04/28/2015 05:33:00 AM,04/28/2015 11:12:00 AM,Department of Environmental Protection,Noise,Closed,E 229 ST,,BRONX,40.886168864414884,-73.84505239404827,1430188380.0,5,4,1
706431,04/08/2015 12:00:00 AM,04/16/2015 12:00:00 AM,Department of Housing Preservation and Development,APPLIANCE,Closed,FLATBUSH AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.65851879535673,-73.96048344626789,1428483600.0,12,4,2
1627597,04/18/2015 11:35:08 PM,04/18/2015 11:35:08 PM,Department of Transportation,Street Condition,Closed,,,MANHATTAN,40.731670711368864,-74.0066245929398,1429346108.0,11,4,5
289267,04/24/2015 12:00:00 AM,04/25/2015 12:00:00 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,MARMION AVENUE,RESIDENTIAL BUILDING,BRONX,40.84032881122739,-73.88972779298895,1429866000.0,12,4,4
741806,04/29/2015 07:27:32 AM,05/05/2015 10:45:54 AM,Department of Transportation,Street Condition,Closed,10 STREET,Street,QUEENS,40.766915652979385,-73.9373651842335,1430281652.0,7,4,2
1615295,04/13/2015 11:09:05 AM,04/13/2015 11:09:05 AM,Department of Transportation,Street Condition,Closed,WEST  239 STREET,,BRONX,40.88944846378895,-73.90923453392013,1428912545.0,11,4,0
834505,04/02/2015 02:41:46 PM,06/18/2015 09:52:01 AM,Department of Housing Preservation and Development,FLOORING/STAIRS,Closed,BROADWAY,RESIDENTIAL BUILDING,MANHATTAN,40.857175780096576,-73.9323999650772,1427931706.0,2,4,3
1644702,04/30/2015 06:01:19 PM,04/30/2015 06:01:19 PM,Department of Transportation,Street Condition,Closed,SNYDER AVENUE,,BROOKLYN,40.649539644716185,-73.93934931375837,1430362879.0,6,4,3
2076824,04/10/2015 11:43:12 PM,04/11/2015 12:45:04 PM,New York City Police Department,Noise - Residential,Closed,GOLD STREET,Residential Building/House,BROOKLYN,40.69414879727936,-73.98329277406647,1428655392.0,11,4,4
50264,04/28/2015 08:22:58 AM,05/01/2015 12:53:10 PM,Department of Transportation,Street Condition,Closed,ASHFORD STREET,Street,BROOKLYN,40.673726425339936,-73.88509680505128,1430198578.0,8,4,1
1642160,04/26/2015 04:35:00 PM,04/27/2015 11:34:00 AM,Department of Environmental Protection,Noise,Closed,WOOLLEY AVE,,STATEN ISLAND,40.617433805528655,-74.13951958084317,1430012100.0,4,4,6
1100580,04/27/2015 03:37:58 PM,05/05/2015 08:41:38 AM,Senior Citizen Rent Increase Exemption Unit,SCRIE,Closed,,Senior Address,QUEENS,,,1430095078.0,3,4,0
2082236,04/18/2015 10:24:56 AM,04/18/2015 02:39:32 PM,New York City Police Department,Noise - Residential,Closed,EAST 88 STREET,Residential Building/House,MANHATTAN,40.77885320522593,-73.94999148757137,1429341896.0,10,4,5
834510,04/03/2015 12:00:00 AM,06/03/2015 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Closed,EAST   14 STREET,Vacant Lot,MANHATTAN,40.73036543830237,-73.98018433984055,1428051600.0,12,4,4
1624155,04/16/2015 10:09:56 AM,04/16/2015 10:09:56 AM,Department of Buildings,General Construction/Plumbing,Closed,UNION STREET,,QUEENS,40.76705294652145,-73.8272538077819,1429168196.0,10,4,3
710897,04/10/2015 12:00:00 AM,04/26/2015 12:00:00 AM,Department of Housing Preservation and Development,PAINT/PLASTER,Closed,DR M L KING JR BOULEVARD,RESIDENTIAL BUILDING,BRONX,40.83837961817351,-73.92720774164785,1428656400.0,12,4,4
289839,04/24/2015 12:00:00 AM,04/27/2015 12:00:00 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,MANHATTAN AVENUE,RESIDENTIAL BUILDING,MANHATTAN,40.80203052948308,-73.95900041412796,1429866000.0,12,4,4
395616,04/05/2015 09:36:02 AM,04/05/2015 12:08:32 PM,New York City Police Department,Illegal Parking,Closed,PAERDEGAT AVENUE NORTH,Street/Sidewalk,BROOKLYN,40.6286291494383,-73.90570925540709,1428215762.0,9,4,6
2070695,04/02/2015 01:30:21 AM,04/02/2015 02:07:31 AM,New York City Police Department,Noise - Residential,Closed,94 STREET,Residential Building/House,QUEENS,40.73674962128451,-73.8677577996922,1427927421.0,1,4,3
118044,04/27/2015 12:21:41 PM,04/28/2015 07:01:34 AM,Department of Finance,DOF Literature Request,Closed,,,Unspecified,,,1430126501.0,12,4,0
2074864,04/07/2015 06:19:15 PM,04/07/2015 08:09:50 PM,New York City Police Department,Noise - Residential,Closed,VANDERBILT AVENUE,Residential Building/House,STATEN ISLAND,40.61748134864129,-74.08149871960771,1428376755.0,6,4,1
1644229,04/29/2015 01:15:00 AM,05/04/2015 11:15:00 PM,Department of Environmental Protection,Noise,Closed,NOSTRAND AVE,,BROOKLYN,40.68535612516557,-73.95055918728816,1430259300.0,1,4,2
801722,04/10/2015 03:48:52 PM,04/14/2015 07:26:48 AM,Department of Transportation,Broken Muni Meter,Closed,BROOK AVENUE,Street,BRONX,40.807836449887155,-73.91904845709801,1428626932.0,3,4,4
709168,04/09/2015 12:00:00 AM,04/21/2015 12:00:00 AM,Department of Housing Preservation and Development,PLUMBING,Closed,WEST  149 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.82448939380035,-73.93791439572293,1428570000.0,12,4,3
1625564,04/17/2015 12:52:00 PM,05/24/2015 09:00:00 AM,Department of Environmental Protection,Sewer,Closed,,,STATEN ISLAND,40.58124222955122,-74.09843949171652,1429264320.0,12,4,4
2072138,04/03/2015 10:45:00 PM,04/04/2015 12:15:33 AM,New York City Police Department,Noise - Residential,Closed,BLAKE AVENUE,Residential Building/House,BROOKLYN,40.66854630832189,-73.88997575187446,1428047100.0,10,4,4
701250,04/06/2015 12:00:00 AM,04/20/2015 12:00:00 AM,Department of Housing Preservation and Development,PLUMBING,Closed,HANCOCK STREET,RESIDENTIAL BUILDING,BROOKLYN,40.682082990113756,-73.95387865887629,1428310800.0,12,4,0
695548,04/03/2015 12:00:00 AM,04/08/2015 12:00:00 AM,Department of Housing Preservation and Development,UNSANITARY CONDITION,Closed,LENOX ROAD,RESIDENTIAL BUILDING,BROOKLYN,40.653692477421174,-73.95769324445949,1428051600.0,12,4,4
709916,04/10/2015 12:00:00 AM,04/16/2015 12:00:00 AM,Department of Housing Preservation and Development,PLUMBING,Closed,KENILWORTH PLACE,RESIDENTIAL BUILDING,BROOKLYN,40.635047363116854,-73.95128822472955,1428656400.0,12,4,4
1600048,04/04/2015 10:38:00 AM,04/06/2015 12:00:00 PM,A - Bronx,Dirty Conditions,Closed,BRONXWOOD AVENUE,Lot,BRONX,40.87785961169672,-73.8592143431961,1428133080.0,10,4,5
39938,04/18/2015 10:12:53 PM,04/18/2015 11:34:17 PM,New York City Police Department,Noise - Commercial,Closed,JAMAICA AVENUE,Club/Bar/Restaurant,QUEENS,40.707963235157386,-73.78312873382521,1429341173.0,10,4,5
287557,04/23/2015 12:00:00 AM,04/25/2015 12:00:00 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,ELMHURST AVENUE,RESIDENTIAL BUILDING,QUEENS,40.74742032885671,-73.8768530099747,1429779600.0,12,4,3
702849,04/07/2015 12:00:00 AM,04/16/2015 12:00:00 AM,Department of Housing Preservation and Development,FLOORING/STAIRS,Closed,36 STREET,RESIDENTIAL BUILDING,BROOKLYN,40.65367001612115,-74.00337689880429,1428397200.0,12,4,1
720541,04/17/2015 02:04:46 AM,04/17/2015 03:43:12 AM,New York City Police Department,Blocked Driveway,Closed,GLENWOOD ROAD,Street/Sidewalk,BROOKLYN,40.63310866796182,-73.95592288900254,1429225486.0,2,4,4
1628039,04/19/2015 08:59:00 PM,04/21/2015 11:25:00 AM,Department of Transportation,Traffic Signal Condition,Closed,,,QUEENS,40.7063611411609,-73.79252607072334,1429423140.0,8,4,6
695531,04/03/2015 12:00:00 AM,04/09/2015 12:00:00 AM,Department of Housing Preservation and Development,UNSANITARY CONDITION,Closed,SEWARD AVENUE,RESIDENTIAL BUILDING,BRONX,40.820441635114214,-73.85365620697301,1428051600.0,12,4,4
703534,04/07/2015 12:00:00 AM,04/09/2015 12:00:00 AM,Department of Housing Preservation and Development,ELECTRIC,Closed,WEST  179 STREET,RESIDENTIAL BUILDING,BRONX,40.85541483091831,-73.91356461276854,1428397200.0,12,4,1
1618327,04/14/2015 01:18:13 PM,04/14/2015 01:18:13 PM,Department of Buildings,General Construction/Plumbing,Closed,WEST 126 STREET,,MANHATTAN,,,1428963493.0,1,4,1
319958,04/21/2015 12:44:27 PM,05/04/2015 06:23:18 AM,Department of Parks and Recreation,Dead Tree,Closed,MOFFATT STREET,Street,STATEN ISLAND,40.5455240234645,-74.17463102330274,1429609467.0,12,4,1
1599216,04/04/2015 03:27:00 PM,04/11/2015 12:30:00 PM,Department of Environmental Protection,Noise,Closed,,,MANHATTAN,40.764322917139175,-73.97719604038008,1428107220.0,3,4,5
2081495,04/17/2015 10:17:56 PM,04/18/2015 01:36:39 AM,New York City Police Department,Noise - Residential,Closed,ST MARKS AVENUE,Residential Building/House,BROOKLYN,40.67378328155835,-73.92381479940094,1429255076.0,10,4,4
1197843,04/06/2015 02:32:41 PM,04/06/2015 05:37:05 PM,New York City Police Department,Blocked Driveway,Closed,DILLON STREET,Street/Sidewalk,QUEENS,40.68931484359024,-73.78733254953335,1428276761.0,2,4,0
1595262,04/02/2015 10:36:00 PM,04/03/2015 12:30:00 PM,Department of Transportation,Street Light Condition,Closed,,,BROOKLYN,40.63555238728127,-73.97802188863291,1427960160.0,10,4,3
1607746,04/08/2015 07:28:30 PM,04/09/2015 12:00:00 AM,Department of Buildings,General Construction/Plumbing,Closed,SOUTH STREET,,MANHATTAN,40.70691041058589,-74.00198736105753,1428467310.0,7,4,2
1600314,04/04/2015 10:25:00 AM,04/04/2015 11:35:00 AM,Department of Transportation,Traffic Signal Condition,Closed,,,BROOKLYN,40.671405814160586,-73.96131935898963,1428132300.0,10,4,5
708087,04/09/2015 12:00:00 AM,04/13/2015 12:00:00 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,BRONXWOOD AVENUE,RESIDENTIAL BUILDING,BRONX,40.889088638346855,-73.85300597938615,1428570000.0,12,4,3
35155,04/22/2015 02:15:12 PM,11/11/2015 12:28:47 PM,Department of Parks and Recreation,Overgrown Tree/Branches,Closed,JANE STREET,Street,MANHATTAN,40.738145625469656,-74.00587827374288,1429658112.0,2,4,2
696308,04/03/2015 08:30:21 PM,04/03/2015 09:06:19 PM,New York City Police Department,Blocked Driveway,Closed,15 AVENUE,Street/Sidewalk,BROOKLYN,40.631101916924244,-73.98901527995403,1428039021.0,8,4,4
706970,04/09/2015 12:48:55 PM,,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Assigned,56 ROAD,Street,QUEENS,40.724495984954025,-73.90577926115154,1428572935.0,12,4,3
64298,04/28/2015 02:43:59 PM,04/28/2015 03:12:40 PM,New York City Police Department,Illegal Parking,Closed,FURNESS PLACE,Street/Sidewalk,STATEN ISLAND,40.585621240481785,-74.15272735269495,1430178239.0,2,4,1
838545,04/21/2015 12:00:00 AM,05/13/2015 12:00:00 AM,Department of Housing Preservation and Development,DOOR/WINDOW,Closed,EAST    6 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.726957473903006,-73.98746250960242,1429606800.0,12,4,1
1075454,04/28/2015 10:20:17 PM,04/28/2015 11:02:30 PM,New York City Police Department,Noise - Commercial,Closed,TROUTMAN STREET,Store/Commercial,BROOKLYN,40.70828598615996,-73.92113511416603,1430205617.0,10,4,1
41868,04/17/2015 06:23:19 PM,04/18/2015 02:36:24 PM,Department of Transportation,Highway Condition,Closed,,Highway,QUEENS,40.71922760413319,-73.791962929951,1429240999.0,6,4,4
273565,04/01/2015 11:10:15 PM,04/07/2015 12:51:30 PM,Department of Transportation,Street Condition,Closed,DEAN STREET,Street,BROOKLYN,40.67583814382448,-73.93096866818102,1427875815.0,11,4,2
1207684,04/15/2015 12:48:00 PM,04/15/2015 12:51:10 PM,HRA Benefit Card Replacement,Benefit Card Replacement,Closed,,NYC Street Address,Unspecified,,,1429091280.0,12,4,2
1614476,04/12/2015 01:49:00 PM,04/17/2015 12:00:00 PM,BCC - Brooklyn North,Derelict Bicycle,Closed,SOUTH    2 STREET,Street,BROOKLYN,40.71313468098118,-73.96173882418569,1428792540.0,1,4,6
835712,04/11/2015 12:00:00 AM,05/20/2015 12:00:00 AM,Department of Housing Preservation and Development,PAINT/PLASTER,Closed,BROADWAY,RESIDENTIAL BUILDING,MANHATTAN,40.84902384959288,-73.93696256098224,1428742800.0,12,4,5
1600763,04/05/2015 09:09:00 PM,05/08/2015 08:59:00 AM,Department of Transportation,Street Light Condition,Closed,SEABURY STREET,,QUEENS,40.73441515760589,-73.87636105585318,1428214140.0,9,4,6
1247861,04/15/2015 12:00:00 AM,05/27/2015 11:43:33 AM,Department of Health and Mental Hygiene,Rodent,Closed,NEWPORT STREET,3+ Family Apt. Building,BROOKLYN,40.659520656920336,-73.90778489932067,1429088400.0,12,4,2
1362957,04/30/2015 11:05:06 AM,,Department of Transportation,Street Condition,Pending,PEARL STREET,,BROOKLYN,40.701412006710854,-73.98770173812623,1430381106.0,11,4,3
1073650,04/17/2015 02:40:54 PM,04/17/2015 05:15:11 PM,New York City Police Department,Illegal Parking,Closed,97 AVENUE,Street/Sidewalk,QUEENS,40.69792187807866,-73.8040097047393,1429227654.0,2,4,4
2073488,04/05/2015 02:51:54 AM,04/05/2015 04:09:34 AM,New York City Police Department,Noise - Residential,Closed,EAST 218 STREET,Residential Building/House,BRONX,40.88070232644307,-73.85634786294013,1428191514.0,2,4,6
1622586,04/16/2015 12:45:00 PM,04/17/2015 06:30:00 AM,Department of Environmental Protection,Water System,Closed,,,MANHATTAN,40.73496283341847,-73.97978966308787,1429177500.0,12,4,3
1008929,04/29/2015 01:25:22 PM,04/29/2015 04:00:49 PM,New York City Police Department,Blocked Driveway,Closed,9 AVENUE,Street/Sidewalk,BROOKLYN,40.632326245347535,-74.00924837443397,1430259922.0,1,4,2
53238,04/07/2015 06:05:39 AM,04/07/2015 07:00:11 AM,New York City Police Department,Illegal Parking,Closed,50 STREET,Street/Sidewalk,BROOKLYN,40.64033313617559,-74.00239614607177,1428375939.0,6,4,1
716661,04/15/2015 12:00:00 AM,04/23/2015 12:00:00 AM,Department of Housing Preservation and Development,UNSANITARY CONDITION,Closed,BRONX PARK EAST,RESIDENTIAL BUILDING,BRONX,40.86700103237368,-73.87045265395106,1429088400.0,12,4,2
1628870,04/20/2015 11:13:00 AM,04/20/2015 11:45:00 AM,Department of Environmental Protection,Sewer,Closed,22 ST,,QUEENS,40.758930657106205,-73.93638365052881,1429517580.0,11,4,0
288639,04/03/2015 10:51:39 AM,06/03/2015 06:24:27 AM,Department of Health and Mental Hygiene,Food Establishment,Closed,6 AVENUE,Restaurant/Bar/Deli/Bakery,MANHATTAN,40.735579416763116,-73.99814890221656,1428047499.0,10,4,4
404577,04/05/2015 11:51:51 AM,04/05/2015 11:52:37 AM,HRA Benefit Card Replacement,Benefit Card Replacement,Closed,,NYC Street Address,Unspecified,,,1428223911.0,11,4,6
705292,04/08/2015 12:00:00 AM,04/10/2015 12:00:00 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,104 STREET,RESIDENTIAL BUILDING,QUEENS,40.7481761129828,-73.86083819553825,1428483600.0,12,4,2
1626727,04/18/2015 10:25:00 AM,04/25/2015 08:45:00 AM,Department of Environmental Protection,Noise,Closed,E 31 ST,,MANHATTAN,40.74574214616207,-73.98408462663113,1429341900.0,10,4,5
44468,04/20/2015 12:17:30 PM,04/20/2015 03:06:58 PM,Department of Transportation,Highway Condition,Closed,,Highway,QUEENS,40.787133522804396,-73.81320477592607,1429521450.0,12,4,0
118244,04/29/2015 09:07:45 AM,04/30/2015 07:04:12 AM,Department of Finance,DOF Literature Request,Closed,,,Unspecified,,,1430287665.0,9,4,2
1634942,04/22/2015 11:27:00 AM,04/22/2015 12:10:00 PM,Department of Transportation,Traffic Signal Condition,Closed,,,QUEENS,40.69971600395677,-73.79868492263151,1429691220.0,11,4,2
781916,04/29/2015 10:41:15 PM,04/30/2015 09:17:35 AM,New York City Police Department,Derelict Vehicle,Closed,BRUNER AVENUE,Street/Sidewalk,BRONX,40.877467688202046,-73.84065381722453,1430293275.0,10,4,2
694467,04/02/2015 12:00:00 AM,04/19/2015 12:00:00 AM,Department of Housing Preservation and Development,FLOORING/STAIRS,Closed,CLARKSON AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.655129760418696,-73.95510103772128,1427965200.0,12,4,3
1081240,04/28/2015 04:30:47 PM,04/29/2015 12:14:28 AM,New York City Police Department,Blocked Driveway,Closed,BAYCHESTER AVENUE,Street/Sidewalk,BRONX,40.87787406061604,-73.83683785119194,1430184647.0,4,4,1
727114,04/20/2015 12:00:00 AM,04/24/2015 12:00:00 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,ST NICHOLAS AVENUE,RESIDENTIAL BUILDING,MANHATTAN,40.85315391115135,-73.93091477267693,1429520400.0,12,4,0
1595663,04/02/2015 06:34:13 AM,04/27/2015 10:06:00 AM,Department of Transportation,Street Condition,Closed,,,BROOKLYN,40.593323145786414,-73.96463761780144,1427945653.0,6,4,3
964466,04/23/2015 02:21:07 PM,04/27/2015 09:36:18 AM,DOB Inspections - Queens,Construction,Closed,NORTHERN BOULEVARD,Street Address,QUEENS,40.75772904275912,-73.79387487886548,1429744867.0,2,4,3
1067204,04/16/2015 11:19:23 AM,04/16/2015 11:19:43 AM,HRA Benefit Card Replacement,Benefit Card Replacement,Closed,,NYC Street Address,Unspecified,,,1429172363.0,11,4,3
1620894,04/15/2015 11:19:00 AM,04/24/2015 12:14:00 PM,Department of Environmental Protection,Noise,Closed,,,MANHATTAN,40.778805647862356,-73.94796590894302,1429085940.0,11,4,2
35402,04/04/2015 01:01:17 PM,04/10/2015 05:29:16 PM,Department of Transportation,Broken Muni Meter,Closed,MOTT STREET,Street,MANHATTAN,40.71404131375338,-73.9987122254052,1428098477.0,1,4,5
1605942,04/07/2015 11:35:04 AM,04/23/2015 01:06:17 AM,Department of Consumer Affairs,Consumer Complaint,Closed,85 AVENUE,,QUEENS,40.733947053503606,-73.71363121406304,1428395704.0,11,4,1
1613209,04/11/2015 12:38:00 PM,04/11/2015 12:38:00 PM,Department of Environmental Protection,Water System,Closed,78 ST,,BROOKLYN,40.61900297982996,-74.00989490208093,1428745080.0,12,4,5
77256,04/14/2015 10:34:55 AM,04/14/2015 11:31:45 AM,New York City Police Department,Blocked Driveway,Closed,MANHATTAN COURT,Street/Sidewalk,BROOKLYN,40.58826176631875,-73.96474110967141,1428996895.0,10,4,1
1403285,04/28/2015 09:17:20 AM,05/18/2015 12:00:00 AM,Department of Buildings,Elevator,Closed,BATCHELDER STREET,,BROOKLYN,40.597772422571026,-73.93848890157933,1430201840.0,9,4,1
717838,04/14/2015 12:00:00 AM,05/04/2015 12:00:00 AM,Department of Housing Preservation and Development,SAFETY,Closed,BUSHWICK AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.692521637620324,-73.92349769239121,1429002000.0,12,4,1
844416,04/30/2015 12:00:00 AM,06/08/2015 12:00:00 AM,Department of Housing Preservation and Development,UNSANITARY CONDITION,Closed,WEST 135 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.819122232945965,-73.95266006904714,1430384400.0,12,4,3
958358,04/24/2015 06:01:22 AM,04/24/2015 07:01:22 AM,New York City Police Department,Illegal Parking,Closed,LAMPORT BOULEVARD,Street/Sidewalk,STATEN ISLAND,40.59562707906197,-74.07782441881986,1429844482.0,6,4,4
720481,04/16/2015 12:00:00 AM,04/19/2015 12:00:00 AM,Department of Housing Preservation and Development,GENERAL,Closed,HEGEMAN AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.65906105699172,-73.89364970119139,1429174800.0,12,4,3
1640326,04/24/2015 04:42:00 PM,04/28/2015 12:00:00 PM,BCC - Bronx,Sanitation Condition,Closed,CASTLE HILL AVENUE,Street,BRONX,40.827998815906184,-73.85013459287559,1429839720.0,4,4,4
280893,04/19/2015 10:23:03 AM,04/19/2015 05:36:37 PM,New York City Police Department,Illegal Parking,Closed,,Street/Sidewalk,QUEENS,40.6665801955326,-73.73586202470644,1429428183.0,10,4,6
1595772,04/02/2015 07:48:10 PM,04/08/2015 12:44:10 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,EAST 46 STREET,Street/Sidewalk,MANHATTAN,40.753169936958436,-73.97225507525651,1427950090.0,7,4,3
1620803,04/14/2015 02:22:00 PM,04/10/2015 02:21:00 PM,Department of Transportation,Street Light Condition,Pending,DEKRUIF PL,,BRONX,,,1428967320.0,2,4,1
