,Created Date,Closed Date,Agency Name,Complaint Type,Status,Street Name,Location Type,Borough,Latitude,Longitude,created_timestamp,created_hour,created_month,created_day
1786300,08/04/2015 05:11:00 PM,08/04/2015 05:11:00 PM,BCC - Brooklyn North,Derelict Vehicles,Pending,,Street,BROOKLYN,40.66599317883226,-73.86386811845706,1438654260.0,5,8,1
240994,08/23/2015 01:34:55 PM,11/18/2015 02:48:32 PM,Department of Parks and Recreation,Overgrown Tree/Branches,Closed,WALSH COURT,Street,BROOKLYN,40.628115891688346,-73.97389219236653,1440282895.0,1,8,6
1803434,08/14/2015 11:23:00 AM,08/14/2015 07:38:00 PM,Department of Transportation,Street Light Condition,Closed,BOOTH STREET,,QUEENS,40.72947338562211,-73.8654883428363,1439540580.0,11,8,4
925119,08/12/2015 11:56:34 AM,08/18/2015 04:26:56 PM,Department of Transportation,Street Condition,Closed,LAFAYETTE AVENUE,Street,BROOKLYN,40.69179845218133,-73.9347384540133,1439369794.0,11,8,2
826043,08/11/2015 05:23:01 PM,08/12/2015 01:11:45 AM,New York City Police Department,Illegal Parking,Closed,EAST 172 STREET,Street/Sidewalk,BRONX,40.83245564566328,-73.8700067807895,1439259781.0,5,8,1
799894,08/01/2015 11:42:17 AM,08/01/2015 02:40:59 PM,New York City Police Department,Noise - Commercial,Closed,PARK AVENUE,Store/Commercial,MANHATTAN,40.797750864587826,-73.94438630463101,1438418537.0,11,8,5
1314183,08/31/2015 12:36:07 PM,10/02/2015 07:23:30 PM,Department of Parks and Recreation,Dead Tree,Closed,VANDALIA AVENUE,Street,BROOKLYN,40.656017697741426,-73.87263196854038,1441013767.0,12,8,0
1202730,08/06/2015 11:15:58 AM,08/17/2015 12:36:25 PM,Department of Housing Preservation and Development,GENERAL,Closed,LAMONT AVENUE,RESIDENTIAL BUILDING,QUEENS,40.74525903119833,-73.8732372726108,1438848958.0,11,8,3
1805793,08/16/2015 05:57:00 PM,08/19/2015 12:00:00 PM,A - Queens,Dirty Conditions,Closed,BEACH  105 STREET,Lot,QUEENS,40.581189706903466,-73.82510291850194,1439693820.0,5,8,6
1261202,08/21/2015 11:25:02 AM,09/10/2015 07:29:49 AM,Department of Transportation,Broken Muni Meter,Closed,WEST 67 STREET,Street,MANHATTAN,40.774429837313015,-73.98160097909283,1440145502.0,11,8,4
2174454,08/06/2015 09:07:25 PM,08/07/2015 12:02:18 AM,New York City Police Department,Noise - Residential,Closed,HEGEMAN AVENUE,Residential Building/House,BROOKLYN,40.66766499953704,-73.87371276783831,1438841245.0,9,8,3
1791152,08/06/2015 04:34:11 PM,10/08/2015 04:38:41 PM,Department of Transportation,Street Condition,Closed,,Street,STATEN ISLAND,40.55606112594123,-74.20314939906771,1438824851.0,4,8,3
204899,08/24/2015 02:36:49 PM,09/01/2015 12:49:13 PM,Department of Housing Preservation and Development,PAINT/PLASTER,Closed,EAST  177 STREET,RESIDENTIAL BUILDING,BRONX,40.84961622441457,-73.90770932205969,1440373009.0,2,8,0
1264591,08/17/2015 10:27:03 AM,08/17/2015 01:44:54 PM,New York City Police Department,Noise - Commercial,Closed,EAST 222 STREET,Store/Commercial,BRONX,40.8818219228322,-73.84969503141994,1439796423.0,10,8,0
1792597,08/07/2015 01:58:00 PM,,BCC - Queens East,Litter Basket / Request,Open,,Sidewalk,QUEENS,40.78609642743285,-73.79411566975588,1438901880.0,1,8,4
927031,08/12/2015 12:29:41 PM,08/26/2015 01:00:35 PM,Department of Housing Preservation and Development,HPD Literature Request,Closed,,,Unspecified,,,1439371781.0,12,8,2
1402709,08/03/2015 09:47:00 AM,08/03/2015 10:44:00 AM,Department of Transportation,Street Light Condition,Closed,,,BROOKLYN,,,1438584420.0,9,8,0
85063,08/25/2015 10:07:14 PM,08/26/2015 02:59:35 AM,New York City Police Department,Noise - Commercial,Closed,WEST 23 STREET,Club/Bar/Restaurant,MANHATTAN,40.74360495161511,-73.9944424288812,1440486434.0,10,8,1
1796966,08/10/2015 08:36:00 AM,08/11/2015 12:00:00 PM,BCC - Queens East,Litter Basket / Request,Closed,,Sidewalk,QUEENS,40.692954108983656,-73.73316476517478,1439184960.0,8,8,0
1794864,08/09/2015 07:48:00 PM,08/24/2015 08:35:00 AM,Department of Environmental Protection,Water System,Closed,PRESIDENT ST,,BROOKLYN,40.67605775672504,-73.98164253889135,1439095680.0,7,8,6
45020,08/20/2015 10:23:56 AM,08/20/2015 11:18:57 AM,Senior Citizen Rent Increase Exemption Unit,SCRIE,Closed,,Senior Address,QUEENS,,,1440055436.0,10,8,3
930462,08/12/2015 09:05:05 AM,08/27/2015 03:46:50 PM,Department of Parks and Recreation,Damaged Tree,Closed,82 STREET,Street,BROOKLYN,40.618110439843285,-74.01445133470122,1439359505.0,9,8,2
2182381,08/16/2015 09:23:13 PM,,New York City Police Department,Noise - Residential,Open,CLAY AVE,Residential Building/House,Unspecified,,,1439706193.0,9,8,6
294775,08/14/2015 05:52:10 PM,08/20/2015 08:33:24 AM,Department of Transportation,Broken Muni Meter,Closed,,Street,MANHATTAN,40.74281180204464,-73.99657888656023,1439520730.0,5,8,4
2192025,08/29/2015 08:20:31 AM,08/29/2015 12:53:03 PM,New York City Police Department,Noise - Residential,Closed,BROADWAY,Residential Building/House,MANHATTAN,40.857175780096576,-73.9323999650772,1440825631.0,8,8,5
1159290,08/05/2015 05:07:15 AM,08/14/2015 09:30:54 PM,Department of Housing Preservation and Development,DOOR/WINDOW,Closed,MERRICK BOULEVARD,RESIDENTIAL BUILDING,QUEENS,40.69678218046968,-73.78374211055845,1438740435.0,5,8,2
1039181,08/14/2015 11:38:41 AM,08/14/2015 02:35:08 PM,Department of Transportation,Street Condition,Closed,FOREST HILL ROAD,Street,STATEN ISLAND,40.587309753257735,-74.14604172406179,1439541521.0,11,8,4
1410556,08/12/2015 10:36:35 AM,08/27/2015 12:00:00 AM,Department of Sanitation,Graffiti,Closed,EAST    7 STREET,Residential,MANHATTAN,40.72535104931396,-73.98188872377295,1439364995.0,10,8,2
1311002,08/23/2015 12:39:44 PM,08/27/2015 01:14:22 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,GRAND CONCOURSE,RESIDENTIAL BUILDING,BRONX,40.83924842108658,-73.91344828493959,1440322784.0,12,8,6
2186157,08/22/2015 11:31:15 PM,08/23/2015 12:27:23 AM,New York City Police Department,Noise - Residential,Closed,,Residential Building/House,BROOKLYN,40.657332045032966,-73.91727043576724,1440232275.0,11,8,5
1047064,08/14/2015 10:00:33 AM,08/14/2015 01:33:10 PM,New York City Police Department,Noise - Commercial,Closed,WAVERLY AVENUE,Store/Commercial,BROOKLYN,40.69213902821418,-73.96761787846158,1439535633.0,10,8,4
232649,08/07/2015 04:02:33 PM,08/07/2015 10:59:30 PM,New York City Police Department,Illegal Parking,Closed,QUINCY STREET,Street/Sidewalk,BROOKLYN,40.68585939335795,-73.96014633772576,1438909353.0,4,8,4
1039077,08/13/2015 12:00:00 AM,09/22/2015 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Closed,ALBANY AVENUE,1-2 Family Dwelling,BROOKLYN,40.67511799536616,-73.93887541432137,1439456400.0,12,8,3
1800318,08/12/2015 03:21:00 PM,08/13/2015 12:00:00 PM,Queens East 10,Sanitation Condition,Closed,134 AVENUE,Sidewalk,QUEENS,40.675107093347094,-73.84127791519028,1439338860.0,3,8,2
1289957,08/30/2015 02:50:03 AM,08/30/2015 05:19:21 AM,New York City Police Department,Noise - Commercial,Closed,OGDEN AVENUE,Store/Commercial,BRONX,40.84174849504846,-73.92467415895278,1440892203.0,2,8,6
820484,08/08/2015 07:38:46 AM,08/08/2015 11:34:12 AM,New York City Police Department,Blocked Driveway,Closed,CLARKSON AVENUE,Street/Sidewalk,BROOKLYN,40.6553860249276,-73.95083368104052,1439008726.0,7,8,5
1160130,08/06/2015 07:29:46 PM,08/14/2015 11:20:42 AM,Department of Housing Preservation and Development,HEAT/HOT WATER,Closed,ADAM C POWELL BOULEVARD,RESIDENTIAL BUILDING,MANHATTAN,40.81187882283061,-73.94619159431457,1438835386.0,7,8,3
2176204,08/08/2015 08:03:17 PM,08/08/2015 11:09:31 PM,New York City Police Department,Noise - Residential,Closed,SHERMAN AVENUE,Residential Building/House,BRONX,40.82810629221861,-73.91916833242172,1439010197.0,8,8,5
742242,08/25/2015 09:21:40 AM,08/26/2015 09:31:17 AM,Senior Citizen Rent Increase Exemption Unit,SCRIE,Closed,,Senior Address,MANHATTAN,,,1440483700.0,9,8,1
410288,08/27/2015 12:10:07 PM,,Department of Parks and Recreation,New Tree Request,Assigned,4 AVENUE,Street,BROOKLYN,40.63651840592781,-74.02273146098021,1440666607.0,12,8,3
1406399,08/04/2015 11:56:27 AM,08/05/2015 10:35:00 PM,Department of Transportation,Street Condition,Closed,WOOSTER STREET,,MANHATTAN,40.72245947040847,-74.00257226684839,1438678587.0,11,8,1
1791027,08/06/2015 11:45:48 AM,12/30/2015 12:00:00 AM,Department of Buildings,Elevator,Closed,MARCY PLACE,,BRONX,40.838012515109135,-73.91609890732364,1438850748.0,11,8,3
2171198,08/01/2015 12:41:26 PM,08/01/2015 03:32:59 PM,New York City Police Department,Noise - Residential,Closed,WEST 36 STREET,Residential Building/House,BROOKLYN,40.580167233333675,-74.00277198554214,1438422086.0,12,8,5
1258990,08/15/2015 07:25:30 PM,08/15/2015 08:54:46 PM,New York City Police Department,Illegal Parking,Closed,,Street/Sidewalk,QUEENS,40.753385292113606,-73.8190924184937,1439612730.0,7,8,5
88096,08/10/2015 06:51:08 PM,08/14/2015 03:57:19 PM,Department of Transportation,Street Condition,Closed,141 STREET,Street,QUEENS,40.725030538536174,-73.8234915518073,1439178668.0,6,8,0
2184039,08/19/2015 08:38:47 PM,08/19/2015 09:39:33 PM,New York City Police Department,Noise - Residential,Closed,WEST 26 STREET,Residential Building/House,MANHATTAN,40.749056147946476,-74.00147973416202,1439962727.0,8,8,2
969893,08/27/2015 02:02:40 PM,09/10/2015 02:47:02 PM,Department of Parks and Recreation,Maintenance or Facility,Closed,,Park,QUEENS,,,1440630160.0,2,8,3
1147137,08/19/2015 07:27:00 PM,08/20/2015 02:19:09 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,COLLEGE AVENUE,Street/Sidewalk,BRONX,40.836098706716754,-73.9114322508072,1439958420.0,7,8,2
813670,08/06/2015 03:53:31 PM,08/21/2015 11:31:36 AM,Department of Parks and Recreation,Maintenance or Facility,Closed,,Park,MANHATTAN,,,1438822411.0,3,8,3
1808410,08/17/2015 04:38:00 PM,08/18/2015 12:00:00 PM,A - Brooklyn,Dirty Conditions,Closed,,Sidewalk,BROOKLYN,40.701439102775105,-73.98476241125313,1439775480.0,4,8,0
803161,08/03/2015 10:51:14 AM,12/02/2015 08:40:48 AM,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Closed,EAST FIGUREA AVENUE,Street,STATEN ISLAND,40.552430721989815,-74.15900282559957,1438588274.0,10,8,0
809449,08/05/2015 12:19:55 PM,,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Open,LOTT AVENUE,Street,BROOKLYN,40.6589276735925,-73.90104580203611,1438766395.0,12,8,2
800277,08/01/2015 01:29:29 PM,08/01/2015 03:07:56 PM,New York City Police Department,Illegal Parking,Closed,ADRIANNE LANE,Street/Sidewalk,STATEN ISLAND,40.62290502690229,-74.15796034091575,1438381769.0,1,8,5
92128,08/16/2015 12:22:18 AM,08/16/2015 05:26:30 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,EAST 119 STREET,Street/Sidewalk,MANHATTAN,40.79677214706314,-73.9312549972529,1439716938.0,12,8,6
1800748,08/12/2015 05:11:40 PM,08/26/2015 02:52:38 PM,Department of Housing Preservation and Development,PLUMBING,Closed,AUDUBON AVENUE,RESIDENTIAL BUILDING,MANHATTAN,40.856346203969494,-73.92679405050488,1439345500.0,5,8,2
1301048,08/30/2015 11:09:59 PM,08/31/2015 03:45:10 AM,New York City Police Department,Blocked Driveway,Closed,WEST 174 STREET,Street/Sidewalk,BRONX,40.84715044190147,-73.91719339764862,1440922199.0,11,8,6
813898,08/08/2015 11:56:00 PM,08/09/2015 02:01:18 AM,New York City Police Department,Blocked Driveway,Closed,52 AVENUE,Street/Sidewalk,QUEENS,40.73888864992859,-73.8734117777032,1439024160.0,11,8,5
826096,08/11/2015 03:08:12 PM,08/24/2015 10:07:27 AM,Department of Housing Preservation and Development,ELECTRIC,Closed,222 STREET,RESIDENTIAL BUILDING,QUEENS,40.67647814851705,-73.74821388029316,1439251692.0,3,8,1
81332,08/09/2015 08:20:39 PM,09/16/2015 10:33:40 AM,Department of Parks and Recreation,Overgrown Tree/Branches,Closed,WINCHESTER BOULEVARD,Street,QUEENS,40.73223527183158,-73.73584713069451,1439097639.0,8,8,6
2184954,08/26/2015 01:22:11 PM,08/26/2015 04:16:36 PM,Property Exec Office,DOF Property - Owner Issue,Closed,,Property Address,BROOKLYN,,,1440541331.0,1,8,2
132593,08/15/2015 08:55:56 PM,08/16/2015 11:55:05 AM,New York City Police Department,Noise - Commercial,Closed,,Store/Commercial,BRONX,40.829931310404646,-73.86591400513787,1439618156.0,8,8,5
1296105,08/29/2015 07:04:21 PM,08/30/2015 01:18:14 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,LAFONTAINE AVENUE,Street/Sidewalk,BRONX,40.84680773163434,-73.89415916749293,1440821061.0,7,8,5
1205327,08/07/2015 01:50:15 PM,08/28/2015 08:08:32 AM,Department of Parks and Recreation,Dead Tree,Closed,HILLCREST STREET,Street,STATEN ISLAND,40.54383046763755,-74.149339643757,1438901415.0,1,8,4
1795634,08/10/2015 04:20:51 PM,08/11/2015 10:25:30 AM,Personal Exemption Unit,DOF Parking - Tax Exemption,Closed,,Address,MANHATTAN,,,1439169651.0,4,8,0
234697,08/06/2015 04:52:14 AM,08/10/2015 12:12:54 PM,Taxi and Limousine Commission,For Hire Vehicle Complaint,Closed,5 AVENUE,Street,MANHATTAN,40.79055834611201,-73.95381434624183,1438825934.0,4,8,3
1820273,08/24/2015 02:42:00 PM,08/25/2015 12:00:00 PM,BCC - Brooklyn North,Other Enforcement,Closed,FULTON STREET,Sidewalk,BROOKLYN,40.6818415247446,-73.87857854858392,1440373320.0,2,8,0
1242291,08/26/2015 12:31:42 PM,09/22/2015 11:37:20 AM,Department of Transportation,DOT Literature Request,Closed,,,Unspecified,,,1440581502.0,12,8,2
1296188,08/24/2015 04:23:40 PM,09/10/2015 10:21:33 AM,Department of Housing Preservation and Development,PLUMBING,Closed,EMPIRE BOULEVARD,RESIDENTIAL BUILDING,BROOKLYN,40.66374252768339,-73.93682046399705,1440379420.0,4,8,0
1213690,08/18/2015 03:17:12 PM,08/31/2015 01:06:19 AM,Department of Housing Preservation and Development,WATER LEAK,Closed,BROADWAY,RESIDENTIAL BUILDING,MANHATTAN,40.83726842419961,-73.94252102663269,1439857032.0,3,8,1
1782357,08/02/2015 08:59:00 AM,08/03/2015 12:00:00 PM,BCC - Queens East,Sanitation Condition,Closed,3 AVENUE,Street,QUEENS,40.795527842715494,-73.82606753484673,1438495140.0,8,8,6
1279758,08/29/2015 08:17:29 AM,08/29/2015 11:01:59 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,BAYVIEW AVENUE,Street/Sidewalk,BROOKLYN,40.5809192553608,-74.00447842706933,1440825449.0,8,8,5
1827003,08/28/2015 09:04:12 AM,04/13/2016 12:00:00 AM,Department of Buildings,Building/Use,Closed,54 STREET,,BROOKLYN,40.62338790798382,-73.98037820427176,1440741852.0,9,8,4
234009,08/24/2015 08:27:23 PM,10/24/2015 06:24:52 AM,Department of Health and Mental Hygiene,Food Establishment,Closed,IRVING PLACE,Restaurant/Bar/Deli/Bakery,MANHATTAN,40.736907118162094,-73.98664873625457,1440394043.0,8,8,0
1104321,08/01/2015 04:33:07 AM,08/11/2015 08:15:06 PM,Department of Housing Preservation and Development,DOOR/WINDOW,Closed,ALBEMARLE ROAD,RESIDENTIAL BUILDING,BROOKLYN,40.64794342318259,-73.95384820383636,1438392787.0,4,8,5
2188946,08/25/2015 12:11:14 PM,08/26/2015 10:32:20 AM,Personal Exemption Unit,DOF Property - Reduction Issue,Closed,,Condo Unit,QUEENS,,,1440493874.0,12,8,1
1003633,08/30/2015 09:44:43 AM,09/06/2015 01:07:23 AM,Department of Housing Preservation and Development,DOOR/WINDOW,Closed,WEST   72 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.780405739980225,-73.98593951782959,1440917083.0,9,8,6
1813558,08/20/2015 03:26:03 PM,08/24/2015 09:34:33 AM,DRIE Unit,DOF Property - Reduction Issue,Closed,,Apartment Building,QUEENS,,,1440030363.0,3,8,3
1791893,08/07/2015 12:01:00 PM,08/08/2015 12:00:00 PM,BCC - Brooklyn South,Missed Collection (All Materials),Closed,DAHILL ROAD,Sidewalk,BROOKLYN,40.609758801578586,-73.97424872439889,1438938060.0,12,8,4
1237999,08/26/2015 08:17:03 PM,08/26/2015 09:20:09 PM,New York City Police Department,Illegal Parking,Closed,BAY 13 STREET,Street/Sidewalk,BROOKLYN,40.60709064116836,-74.00909001694839,1440566223.0,8,8,2
1208028,08/13/2015 09:31:10 PM,08/18/2015 02:36:12 PM,Department of Housing Preservation and Development,PAINT/PLASTER,Closed,BUSHWICK AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.68782225004939,-73.91518090940696,1439447470.0,9,8,3
1133037,08/10/2015 10:13:31 AM,08/13/2015 01:46:00 PM,Department of Housing Preservation and Development,APPLIANCE,Closed,ROCKAWAY AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.66661489460443,-73.90996311335526,1439190811.0,10,8,0
2182641,08/16/2015 02:46:22 PM,08/16/2015 03:58:30 PM,New York City Police Department,Noise - Residential,Closed,BEACH 115 STREET,Residential Building/House,QUEENS,40.579124790193184,-73.83570292500707,1439682382.0,2,8,6
1792742,08/07/2015 08:09:00 AM,08/07/2015 08:09:00 AM,Department of Environmental Protection,Sewer,Closed,AVENUE T,,BROOKLYN,40.601662615009324,-73.95167989800403,1438924140.0,8,8,4
1805942,08/16/2015 06:53:34 PM,09/11/2015 12:00:00 AM,Department of Buildings,Scaffold Safety,Closed,WEST   13 STREET,,MANHATTAN,40.738461411348936,-74.00156610367947,1439697214.0,6,8,6
2172859,08/04/2015 10:45:04 PM,08/04/2015 10:53:28 PM,New York City Police Department,Noise - Residential,Closed,AVENUE D,Residential Building/House,MANHATTAN,40.723801916686774,-73.975939981237,1438674304.0,10,8,1
2171957,08/02/2015 11:29:48 AM,08/02/2015 03:00:01 PM,New York City Police Department,Noise - Residential,Closed,EAST 227 STREET,Residential Building/House,BRONX,40.88797508393539,-73.85580773230332,1438504188.0,11,8,6
1808316,08/23/2015 01:50:00 AM,08/24/2015 12:00:00 PM,A - Bronx,Dirty Conditions,Closed,,Sidewalk,BRONX,,,1440283800.0,1,8,6
1327353,08/17/2015 02:30:32 PM,08/29/2015 01:06:06 AM,Department of Housing Preservation and Development,DOOR/WINDOW,Closed,VERMILYEA AVENUE,RESIDENTIAL BUILDING,MANHATTAN,40.86643225721365,-73.92152604037267,1439767832.0,2,8,0
1824813,08/27/2015 11:28:56 AM,10/27/2015 12:00:00 AM,Department of Buildings,Special Projects Inspection Team (SPIT),Closed,EAST  125 STREET,,MANHATTAN,40.80552181306648,-73.94015718484366,1440664136.0,11,8,3
1295406,08/24/2015 05:55:35 PM,09/23/2015 02:29:08 PM,Department of Housing Preservation and Development,UNSANITARY CONDITION,Closed,TROY AVENUE,RESIDENTIAL BUILDING,BROOKLYN,40.62960670231232,-73.93382655425869,1440384935.0,5,8,0
1793579,08/08/2015 11:48:29 AM,08/08/2015 12:53:05 PM,New York City Police Department,Noise - Vehicle,Closed,,Street/Sidewalk,BROOKLYN,40.63045784275785,-73.9065208810422,1439023709.0,11,8,5
1232921,08/03/2015 12:00:00 AM,08/18/2015 12:00:00 AM,Department of Health and Mental Hygiene,Rodent,Closed,WASHINGTON AVENUE,3+ Family Mixed Use Building,BRONX,40.832776094799954,-73.9060559474111,1438592400.0,12,8,0
1806717,08/16/2015 08:56:54 AM,08/19/2015 05:07:17 PM,Department of Housing Preservation and Development,DOOR/WINDOW,Closed,LINDEN BOULEVARD,RESIDENTIAL BUILDING,BROOKLYN,40.65243377121666,-73.95355678705826,1439704614.0,8,8,6
1218157,08/07/2015 03:05:45 PM,08/14/2015 10:05:56 AM,Department of Transportation,Broken Muni Meter,Closed,DELANCEY STREET,Street,MANHATTAN,40.71943992579835,-73.99116883033915,1438905945.0,3,8,4
1056894,08/18/2015 11:44:07 AM,09/10/2015 10:21:19 AM,Department of Housing Preservation and Development,PLUMBING,Closed,BERGEN STREET,RESIDENTIAL BUILDING,BROOKLYN,40.67405532458884,-73.91266406704055,1439887447.0,11,8,1
808783,08/05/2015 12:05:28 PM,08/05/2015 01:33:47 PM,New York City Police Department,Animal Abuse,Closed,WILLOWBROOK ROAD,Residential Building/House,STATEN ISLAND,40.60511508904614,-74.14619591502984,1438765528.0,12,8,2
1828526,08/30/2015 09:13:00 AM,09/06/2015 12:00:00 PM,Department of Environmental Protection,Noise,Closed,MULBERRY ST,,MANHATTAN,40.71991781552234,-73.99707790085536,1440915180.0,9,8,6
813736,08/07/2015 09:48:26 PM,08/07/2015 11:22:59 PM,New York City Police Department,Noise - Commercial,Closed,42 STREET,Store/Commercial,BROOKLYN,40.64534787518196,-73.99861625677346,1438930106.0,9,8,4
1815330,08/21/2015 04:06:00 PM,08/31/2015 11:50:00 AM,Department of Environmental Protection,Water System,Closed,WALTON AVE,,BRONX,40.813750496781104,-73.93038488204,1440119160.0,4,8,4
733657,08/22/2015 03:33:49 PM,08/22/2015 06:27:15 PM,New York City Police Department,Illegal Parking,Closed,3 AVENUE,Street/Sidewalk,BROOKLYN,40.68551332222385,-73.98056184089141,1440203629.0,3,8,5
1077327,08/16/2015 12:03:30 AM,08/16/2015 02:00:12 AM,New York City Police Department,Noise - Commercial,Closed,,Club/Bar/Restaurant,QUEENS,40.75348867538432,-73.93794086762378,1439715810.0,12,8,6
2188779,08/25/2015 08:30:45 PM,08/25/2015 09:58:47 PM,New York City Police Department,Noise - Residential,Closed,137 STREET,Residential Building/House,QUEENS,40.766198106277926,-73.83012239959736,1440480645.0,8,8,1
1106748,08/18/2015 09:12:42 AM,,Department of Parks and Recreation,Overgrown Tree/Branches,Assigned,AVENUE Y,Street,BROOKLYN,40.59078905567573,-73.94843286486788,1439878362.0,9,8,1
1045741,08/06/2015 01:51:47 PM,08/07/2015 07:13:32 AM,Department of Finance,DOF Literature Request,Closed,,,Unspecified,,,1438815107.0,1,8,3
2171811,08/02/2015 02:21:40 PM,08/24/2015 02:52:19 PM,Department for the Aging,Housing Options,Closed,,Senior Address,STATEN ISLAND,,,1438471300.0,2,8,6
2178569,08/11/2015 01:18:20 PM,08/17/2015 02:55:56 PM,Condo or CoOp Unit,DOF Property - Reduction Issue,Closed,,Co-Op Unit,QUEENS,,,1439245100.0,1,8,1
1276999,08/28/2015 07:36:46 AM,08/28/2015 04:31:11 PM,New York City Police Department,Noise - Commercial,Closed,EAST 69 STREET,Store/Commercial,BROOKLYN,40.6162421089623,-73.90596448004891,1440736606.0,7,8,4
1225877,08/25/2015 09:02:39 PM,08/25/2015 09:27:46 PM,New York City Police Department,Noise - Street/Sidewalk,Closed,EAST 22 STREET,Street/Sidewalk,MANHATTAN,40.740426136626134,-73.9889756040575,1440482559.0,9,8,1
1812372,08/19/2015 11:29:00 AM,09/07/2015 12:05:00 PM,Department of Environmental Protection,Water System,Closed,PARSONS BLVD,,QUEENS,40.70551789409319,-73.8015239551613,1439972940.0,11,8,2
1299912,08/30/2015 01:33:57 PM,11/02/2015 06:09:45 PM,Taxi and Limousine Commission,For Hire Vehicle Complaint,Closed,WASHINGTON STREET,Street,MANHATTAN,40.72477563125084,-74.01010542757852,1440887637.0,1,8,6
1151228,08/20/2015 12:00:00 AM,09/10/2015 11:15:50 AM,Department of Health and Mental Hygiene,Rodent,Closed,24 STREET,3+ Family Apt. Building,QUEENS,40.754578424758186,-73.9380986663113,1440061200.0,12,8,3
1264495,08/17/2015 02:42:16 PM,08/21/2015 04:22:10 PM,Department of Housing Preservation and Development,PAINT/PLASTER,Closed,WEST  113 STREET,RESIDENTIAL BUILDING,MANHATTAN,40.80544658278047,-73.9638241632869,1439768536.0,2,8,0
1805764,08/16/2015 11:12:00 AM,08/17/2015 12:00:00 PM,BCC - Queens West,Sanitation Condition,Closed,121 STREET,Sidewalk,QUEENS,40.69018330628524,-73.82372443065438,1439712720.0,11,8,6
1226832,08/25/2015 07:43:52 AM,08/25/2015 08:47:40 AM,New York City Police Department,Noise - Vehicle,Closed,WEST 117 STREET,Street/Sidewalk,MANHATTAN,40.801676949021925,-73.94676691903396,1440477832.0,7,8,1
1328547,08/27/2015 12:00:00 AM,,Department of Health and Mental Hygiene,Rodent,Assigned,CONCORD AVENUE,3+ Family Apt. Building,BRONX,40.812820995646355,-73.90822636767874,1440666000.0,12,8,3
40246,08/01/2015 03:33:59 PM,08/01/2015 03:47:09 PM,Department of Parks and Recreation,DPR Internal,Closed,,Park,MANHATTAN,,,1438389239.0,3,8,5
805191,08/03/2015 07:47:34 PM,08/04/2015 01:01:13 AM,New York City Police Department,Blocked Driveway,Closed,56 AVENUE,Street/Sidewalk,QUEENS,40.734024536230706,-73.87555713038857,1438577254.0,7,8,0
1041748,08/14/2015 09:51:52 AM,09/11/2015 04:44:18 PM,Department of Parks and Recreation,Damaged Tree,Closed,EAST 167 STREET,Street,BRONX,40.826808998214815,-73.89040782427135,1439535112.0,9,8,4
1040117,08/14/2015 01:31:24 AM,08/14/2015 03:03:50 AM,New York City Police Department,Noise - Street/Sidewalk,Closed,CHRISTOPHER STREET,Street/Sidewalk,MANHATTAN,40.73320508595004,-74.00554948722777,1439505084.0,1,8,4
998232,08/08/2015 12:48:24 PM,08/08/2015 01:10:47 PM,New York City Police Department,Illegal Parking,Closed,SOUTH STREET,Street/Sidewalk,MANHATTAN,40.701301950423215,-74.01457395725956,1439027304.0,12,8,5
2170965,08/01/2015 06:12:00 PM,08/03/2015 04:39:31 PM,Department for the Aging,Elder Abuse,Closed,,Senior Address,MANHATTAN,,,1438398720.0,6,8,5
2188107,08/23/2015 02:35:49 AM,08/23/2015 03:36:10 AM,New York City Police Department,Noise - Residential,Closed,,Residential Building/House,BROOKLYN,40.67223287201492,-73.88470283323964,1440286549.0,2,8,6
1057342,08/15/2015 05:50:56 PM,08/26/2015 01:03:37 PM,Department of Housing Preservation and Development,HPD Literature Request,Closed,,,Unspecified,,,1439607056.0,5,8,5
940116,08/04/2015 05:27:41 PM,08/11/2015 04:22:50 PM,Department of Transportation,Street Condition,Closed,119 AVENUE,Street,QUEENS,40.67805579739992,-73.79646095840937,1438655261.0,5,8,1
34438,08/10/2015 12:27:29 AM,08/10/2015 04:55:50 AM,New York City Police Department,Noise - Commercial,Closed,NORTHERN BOULEVARD,Club/Bar/Restaurant,QUEENS,40.75577378646997,-73.88326243225418,1439198849.0,12,8,0
733656,08/14/2015 12:45:02 PM,08/14/2015 02:38:18 PM,New York City Police Department,Homeless Encampment,Closed,DESBROSSES STREET,Street/Sidewalk,MANHATTAN,40.723471885849364,-74.00993927466581,1439545502.0,12,8,4
1804106,08/14/2015 10:34:41 AM,04/06/2016 12:00:00 AM,Department of Buildings,General Construction/Plumbing,Closed,59 AVENUE,,QUEENS,40.74344213236507,-73.82332729152483,1439537681.0,10,8,4
1254537,08/24/2015 10:28:41 PM,08/24/2015 10:39:24 PM,New York City Police Department,Noise - Commercial,Closed,HUDSON STREET,Club/Bar/Restaurant,MANHATTAN,40.731280952009776,-74.00669671709194,1440401321.0,10,8,0
